Plot,Location,MAP,elevation,area,year,age,Tree,Species,DBH,Height,Volume,BA,wood,crown,root,total
20,Kalopa,2286,701,0.04,1974,39,16,EM,60.706,54.6,5.184,0.2894,5114.433667,71.42727987,629.8212243,5815.682171
20,Kalopa,2286,701,0.04,1974,39,17,EM,25.146,28.7,0.578,0.0497,274.7055559,10.18943051,73.84794083,358.7429273
20,Kalopa,2286,701,0.04,1974,39,18,EM,37.846,41.1,1.701,0.1125,1066.464481,25.14484769,199.5917571,1291.201086
20,Kalopa,2286,701,0.04,1974,39,19,EM,69.088,49.4,5.893,0.3749,7855.280621,95.05477599,862.6312189,8812.966615
20,Kalopa,2286,701,0.04,1974,39,20,EM,14.478,18.3,0.139,0.0164,43.9937103,3.008842417,19.28595929,66.28851201
20,Kalopa,2286,701,0.04,1974,39,22,EM,14.224,17.7,0.13,0.0159,41.48463091,2.893446089,18.47340189,62.85147889
20,Kalopa,2286,701,0.04,1974,39,24,EM,16.51,18.3,0.175,0.0214,68.01942075,4.021851313,26.5435423,98.58481436
20,Kalopa,2286,701,0.04,1974,39,25,EM,27.432,3,0.071,0.0591,366.6420989,12.3493397,91.25153318,470.2429718
20,Kalopa,2286,701,0.04,1974,39,26,EM,30.988,28.3,0.823,0.0754,549.3810065,16.16612733,122.7384699,688.2856038
20,Kalopa,2286,701,0.04,1974,39,27,EM,20.574,22.6,0.317,0.0333,141.162906,6.540208571,45.33035943,193.033474
20,Kalopa,2286,701,0.04,1974,39,28,EM,28.194,18.6,0.454,0.0624,401.533305,13.12003733,97.53917571,512.1925181
20,Kalopa,2286,701,0.04,1979,44,1,EM,56.896,53.6,4.547,0.2543,4124.790256,61.89662167,537.9684138,4724.655291
20,Kalopa,2286,701,0.04,1979,44,3,EM,26.162,31.4,0.676,0.0538,313.2855318,11.12135739,81.3155731,405.7224622
20,Kalopa,2286,701,0.04,1979,44,4,EM,37.338,42.4,1.714,0.1095,1019.704763,24.40515669,193.1387227,1237.248642
20,Kalopa,2286,701,0.04,1979,44,5,EM,18.542,22.6,0.264,0.027,99.97273646,5.197635365,35.20098309,140.3713549
20,Kalopa,2286,701,0.04,1979,44,6,EM,30.988,44.5,1.293,0.0754,549.3810065,16.16612733,122.7384699,688.2856038
20,Kalopa,2286,701,0.04,1979,44,7,EM,50.038,47.5,3.214,0.1967,2693.574796,46.60334352,393.636588,3133.814727
20,Kalopa,2286,701,0.04,1979,44,8,EM,30.48,38.4,1.087,0.0729,520.0636894,15.58636752,117.9023298,653.5523868
20,Kalopa,2286,701,0.04,1979,44,9,EM,10.922,18.3,0.085,0.0094,17.26913706,1.614144839,9.717373163,28.60065506
20,Kalopa,2286,701,0.04,1979,44,10,EM,59.182,52.4,4.763,0.2751,4700.699286,67.525352,592.0565589,5360.281197
20,Kalopa,2286,701,0.04,1979,44,12,EM,29.21,36.9,0.965,0.067,451.5774941,14.18749846,106.3091742,572.0741667
20,Kalopa,2286,701,0.04,1979,44,13,EM,56.896,56.4,4.78,0.2543,4124.790256,61.89662167,537.9684138,4724.655291
20,Kalopa,2286,701,0.04,1979,44,14,EM,39.878,45.7,2.072,0.1249,1268.542031,28.22501824,226.6634795,1523.430528
20,Kalopa,2286,701,0.04,1979,44,15,EM,5.842,6.1,0.009,0.0027,2.166155396,0.40507142,2.121659537,4.692886353
20,Kalopa,2286,701,0.04,1979,44,16,EM,65.278,59.7,6.451,0.3346,6507.663843,83.85735989,751.4687978,7342.99
20,Kalopa,2286,701,0.04,1979,44,17,EM,24.638,28.3,0.552,0.0477,256.7203253,9.740160114,70.27202271,336.7325082
20,Kalopa,2286,701,0.04,1979,44,18,EM,38.608,41.8,1.789,0.1171,1139.382778,26.27709534,209.5063557,1375.166229
20,Kalopa,2286,701,0.04,1979,44,19,EM,72.39,54.9,7.109,0.4116,9171.350076,105.3837546,966.3541059,10243.08794
20,Kalopa,2286,701,0.04,1979,44,20,EM,14.732,18.3,0.143,0.017,46.6069187,3.126713588,20.11918931,69.85282159
20,Kalopa,2286,701,0.04,1979,44,24,EM,16.51,18.3,0.175,0.0214,68.01942075,4.021851313,26.5435423,98.58481436
20,Kalopa,2286,701,0.04,1979,44,26,EM,30.734,28.7,0.824,0.0742,534.5819565,15.87479863,120.3060914,670.7628465
20,Kalopa,2286,701,0.04,1979,44,27,EM,20.828,23.8,0.343,0.0341,147.0281843,6.719944034,46.70344166,200.45157
20,Kalopa,2286,701,0.04,1979,44,28,EM,28.194,18.6,0.454,0.0624,401.533305,13.12003733,97.53917571,512.1925181
20,Kalopa,2286,701,0.04,1999,64,1,EM,52.07,57.3,4.155,0.2129,3073.873244,50.88785033,433.6496366,3558.410731
20,Kalopa,2286,701,0.04,1999,64,3,EM,25.4,30.5,0.624,0.0506,284.0200467,10.4182302,75.67520336,370.1134803
20,Kalopa,2286,701,0.04,1999,64,4,EM,37.338,44.2,1.783,0.1095,1019.704763,24.40515669,193.1387227,1237.248642
20,Kalopa,2286,701,0.04,1999,64,5,EM,17.018,21.9,0.222,0.0228,75.21422326,4.300373984,28.57376818,108.0883654
20,Kalopa,2286,701,0.04,1999,64,6,EM,29.464,45.7,1.215,0.0682,464.7374933,14.4615178,108.5713971,587.7704082
20,Kalopa,2286,701,0.04,1999,64,7,EM,53.34,48.2,3.643,0.2234,3329.723495,53.67072736,459.8232445,3843.217467
20,Kalopa,2286,701,0.04,1999,64,8,EM,30.48,33.5,0.946,0.0729,520.0636894,15.58636752,117.9023298,653.5523868
20,Kalopa,2286,701,0.04,1999,64,10,EM,71.628,57.9,7.365,0.4029,8854.937212,102.9483414,941.8016092,9899.687163
20,Kalopa,2286,701,0.04,1999,64,12,EM,29.21,30.5,0.798,0.067,451.5774941,14.18749846,106.3091742,572.0741667
20,Kalopa,2286,701,0.04,1999,64,13,EM,69.088,61,7.275,0.3749,7855.280621,95.05477599,862.6312189,8812.966615
20,Kalopa,2286,701,0.04,1999,64,14,EM,39.878,38.1,1.726,0.1249,1268.542031,28.22501824,226.6634795,1523.430528
20,Kalopa,2286,701,0.04,1999,64,16,EM,83.058,59.4,9.812,0.5418,14471.56596,142.7865199,1349.999884,15964.35236
20,Kalopa,2286,701,0.04,1999,64,17,EM,24.384,27.4,0.523,0.0467,248.0438659,9.519677559,68.52313679,326.0866803
20,Kalopa,2286,701,0.04,1999,64,18,EM,39.116,44.2,1.936,0.1202,1189.885691,27.04711714,216.2738392,1433.206648
20,Kalopa,2286,701,0.04,1999,64,19,EM,83.058,56.4,9.309,0.5418,14471.56596,142.7865199,1349.999884,15964.35236
20,Kalopa,2286,701,0.04,1999,64,26,EM,29.718,30.5,0.823,0.0694,478.163087,14.73840922,110.86172,603.7632162
20,Kalopa,2286,701,0.04,1999,64,27,EM,20.574,29,0.409,0.0333,141.162906,6.540208571,45.33035943,193.033474
